city,locality,zone,latitude,longitude,price_per_sqft,monthly_rent,maintenance_cost,safety_score,crime_rate,pollution_index,noise_level,hospital_distance_km,school_distance_km,college_distance_km,metro_distance_km,bus_stop_distance_km,road_connectivity_score,green_space_score,shopping_mall_distance_km,internet_speed_mbps,water_availability_score,power_backup
Hyderabad,Uppal,Central,20.8256,73.9359,5731,38905,5071,8.4,3.2,125,4.5,3.17,2.56,2.53,0.9,1.45,7.8,6.1,4.89,91,8.4,Yes
Hyderabad,Gachibowli,East,26.1912,74.5355,11309,49582,1991,8.7,1.3,259,3.6,4.29,3.66,4.7,0.77,1.5,7.9,5.2,1.94,225,6.4,No
Hyderabad,Gachibowli,West,28.4519,76.4494,4745,69890,1570,8.2,5.0,147,5.7,3.46,1.56,4.05,3.13,0.66,9.0,7.7,3.26,181,9.3,Yes
Hyderabad,Madhapur,East,24.052,76.0947,12693,19215,6459,8.9,1.2,237,3.9,4.67,1.46,4.71,0.84,0.62,8.1,8.5,2.38,97,8.7,Yes
Hyderabad,Kukatpally,South,24.3295,77.3519,6707,85440,5675,8.8,5.5,227,5.5,5.1,2.04,3.58,2.68,0.83,7.1,8.7,2.42,271,8.3,No
Hyderabad,Gachibowli,South,24.6801,74.1097,5571,40720,5807,8.0,3.5,121,6.2,3.97,3.15,3.05,4.12,1.1,6.9,4.5,5.4,269,7.9,No
Hyderabad,Uppal,South,26.9278,72.787,7122,18340,2053,9.2,1.4,218,7.2,4.94,0.41,1.91,3.09,0.87,6.5,5.1,1.05,208,9.0,Yes
Hyderabad,Kukatpally,South,17.451,74.5575,8121,56503,4959,7.4,1.1,173,3.8,4.43,3.82,2.5,1.86,0.66,8.8,7.4,1.27,227,8.4,No
Hyderabad,Uppal,East,23.9722,75.4818,10965,50796,4933,8.1,1.0,232,4.9,3.13,3.98,6.87,2.96,1.04,7.2,6.4,2.04,110,8.3,Yes
Hyderabad,Gachibowli,South,28.2816,76.6092,14240,67597,4010,7.5,1.7,148,4.7,5.1,0.54,2.22,0.72,1.22,6.5,7.8,4.68,289,6.4,No
Hyderabad,Uppal,East,23.854,73.1466,9352,26931,6164,8.6,3.5,218,5.7,4.65,2.93,2.3,0.74,0.84,7.6,8.6,5.02,93,6.2,Yes
Hyderabad,Kukatpally,North,28.1338,79.7476,6925,34096,1780,7.9,2.8,258,3.5,2.45,2.43,6.47,1.42,1.11,6.5,4.9,1.78,93,6.1,Yes
Hyderabad,Madhapur,West,22.7821,77.0929,5433,62131,5628,7.8,4.6,199,3.5,1.89,3.05,5.59,0.21,0.38,9.1,8.3,2.62,133,8.0,Yes
Hyderabad,Madhapur,South,13.7382,77.2619,14067,82982,5989,7.4,2.3,170,4.9,4.16,4.19,6.37,4.02,1.08,7.6,5.4,3.33,283,8.9,Yes
Hyderabad,Madhapur,South,14.1144,75.9757,12920,66434,1820,9.3,2.5,232,6.3,4.03,1.6,2.22,2.52,1.41,7.6,7.5,3.91,295,9.3,Yes
Hyderabad,Uppal,North,18.1316,76.039,15134,53482,3950,7.3,1.5,183,3.2,4.98,1.52,1.84,3.25,0.7,8.3,7.6,3.26,298,7.5,Yes
Hyderabad,Hitech City,North,21.3402,76.6241,7523,35389,3952,8.0,2.5,219,4.4,0.71,1.47,2.48,0.46,1.24,8.5,6.2,2.1,79,6.1,Yes
Hyderabad,Gachibowli,Central,23.9337,74.5181,11973,80702,2576,8.5,4.0,136,3.9,5.72,3.8,1.43,4.24,0.15,8.3,5.4,2.29,255,8.4,Yes
Hyderabad,Madhapur,North,17.5854,72.7013,12106,37713,4021,8.3,2.0,228,6.6,3.34,0.83,3.4,1.72,1.33,7.6,6.0,1.28,220,6.4,No
Hyderabad,Uppal,East,18.1065,73.8272,9711,33211,3442,7.0,2.7,150,5.7,4.03,1.42,6.41,1.77,0.87,8.8,6.4,1.81,171,8.0,Yes
Hyderabad,Gachibowli,North,15.6541,76.4106,12580,43721,3430,7.8,5.3,140,5.3,5.95,2.97,5.14,3.25,0.32,6.5,6.2,5.82,246,8.7,Yes
Hyderabad,Gachibowli,West,14.1004,79.5529,7157,55601,4876,9.0,2.5,257,6.4,5.21,0.32,4.98,2.36,0.22,8.4,8.9,2.38,252,8.3,Yes
Hyderabad,Hitech City,East,20.1472,73.3125,12375,29739,3869,7.3,3.0,209,3.3,0.82,1.14,7.0,1.79,0.17,6.7,8.7,5.59,257,7.0,Yes
Hyderabad,Madhapur,South,15.2654,73.3777,10758,55068,2261,6.9,2.9,243,7.4,4.22,3.32,2.75,3.36,0.8,7.0,4.6,4.36,170,7.3,Yes
Hyderabad,Kukatpally,Central,15.2641,79.8022,11553,77392,1960,8.4,5.4,178,7.2,2.4,2.79,5.33,2.67,0.72,6.0,8.5,5.34,173,8.2,No
Hyderabad,Gachibowli,Central,18.4617,79.6904,14199,77476,5676,7.7,1.6,200,6.4,2.38,3.94,1.74,1.96,1.31,9.0,5.1,0.61,246,7.6,No
Hyderabad,Hitech City,North,14.2859,75.2578,10381,61757,3195,8.6,1.3,214,3.9,0.62,4.19,2.57,4.77,1.2,9.4,5.8,3.26,246,7.9,Yes
Hyderabad,Gachibowli,North,22.2394,78.1011,12718,47654,5415,7.4,2.9,160,3.5,0.89,3.06,3.84,2.21,0.68,7.6,7.2,1.9,92,6.0,Yes
Hyderabad,Uppal,East,20.6857,73.3746,14504,62830,4271,7.0,4.5,163,5.9,3.17,1.89,3.1,3.04,0.48,6.8,8.8,5.89,65,6.6,Yes
Hyderabad,Kukatpally,North,24.7484,77.9602,8326,67605,4681,7.7,5.1,233,7.4,5.11,1.44,1.63,3.85,1.08,7.9,8.3,4.9,110,8.1,Yes
Hyderabad,Hitech City,North,28.0677,72.982,13021,36862,2832,6.6,3.8,196,5.9,1.17,3.31,6.19,4.74,1.12,6.8,4.8,2.31,287,6.2,Yes
Hyderabad,Hitech City,East,26.9387,73.5103,5099,59384,4452,7.7,5.0,222,3.0,5.22,2.04,3.1,2.77,1.5,6.7,7.9,4.54,280,8.3,Yes
Hyderabad,Uppal,South,19.0864,77.5689,8325,80893,5781,7.9,4.8,124,6.7,1.27,2.27,6.82,4.26,0.4,9.3,5.9,2.09,176,8.5,Yes
Hyderabad,Gachibowli,North,17.1222,73.8499,11001,40496,1664,7.4,5.4,192,4.2,3.57,4.22,2.19,2.73,0.81,7.8,7.3,2.91,106,6.5,Yes
Hyderabad,Hitech City,West,20.83,76.7816,9999,42626,3705,7.2,4.1,193,6.0,3.93,3.54,5.79,5.26,1.45,7.0,6.5,1.22,254,9.3,Yes
Hyderabad,Madhapur,North,16.0577,77.5194,11466,81067,5753,7.2,3.2,148,4.9,2.23,2.63,1.72,1.7,1.25,7.8,7.1,5.75,152,8.5,No
Hyderabad,Hitech City,East,27.1162,75.5514,15737,72494,4986,9.4,4.7,211,7.0,2.26,2.96,4.45,2.97,0.69,6.9,4.6,5.76,210,6.0,No
Hyderabad,Madhapur,East,20.5042,74.9868,14497,42694,2246,8.3,3.2,166,7.2,4.78,4.41,4.37,2.5,1.26,9.4,8.8,3.87,112,9.0,No
Hyderabad,Madhapur,North,23.4181,80.1004,15310,35552,4227,8.9,3.5,251,4.3,4.19,1.54,4.57,4.04,0.71,7.9,7.4,5.24,289,8.1,No
Hyderabad,Madhapur,North,27.897,75.3154,9877,46047,5869,6.9,1.3,221,4.8,1.47,0.31,1.12,1.52,0.35,8.8,8.9,1.04,82,7.5,Yes
Hyderabad,Hitech City,South,25.5618,76.6265,10250,24121,1858,9.4,3.2,145,6.3,3.41,0.52,5.19,5.31,1.41,9.2,6.4,4.32,292,7.6,No
Hyderabad,Gachibowli,Central,15.1484,76.0739,11196,21948,5649,7.1,2.8,153,5.6,4.4,1.23,1.26,0.52,1.17,6.2,8.8,1.46,118,6.7,Yes
Hyderabad,Gachibowli,West,25.2495,72.9015,11226,29227,4934,6.5,1.1,149,5.6,1.84,2.22,5.14,0.24,1.4,8.7,7.2,1.24,293,7.2,Yes
Hyderabad,Uppal,North,24.6048,73.8289,15882,61986,3293,7.0,4.2,198,7.4,3.66,2.85,2.4,3.57,1.28,8.2,7.9,3.54,146,8.2,Yes
Hyderabad,Uppal,South,13.8791,78.7337,5467,81914,3735,7.1,5.5,156,6.0,1.95,3.9,6.17,5.41,0.57,9.4,4.8,4.42,169,8.8,No
Hyderabad,Uppal,West,27.1873,73.7859,15558,57769,4095,6.8,1.5,228,4.4,5.38,1.3,1.74,4.04,1.25,7.5,6.2,2.13,158,8.7,Yes
Hyderabad,Gachibowli,South,12.9018,74.4419,13219,42650,5359,9.4,3.6,208,5.9,3.67,4.04,5.33,0.73,1.18,6.2,6.2,4.28,103,8.0,No
Hyderabad,Hitech City,East,27.1782,75.4102,11953,19579,2530,8.6,3.6,142,4.5,4.97,2.73,2.64,2.35,0.71,8.5,8.7,2.19,118,9.3,Yes
Hyderabad,Uppal,Central,26.6356,76.1926,12361,21490,4922,6.9,2.0,225,6.3,1.14,1.56,4.58,3.41,0.59,7.4,5.4,5.59,116,8.6,Yes
Hyderabad,Kukatpally,North,26.5879,78.4765,12843,23369,2347,7.5,4.1,158,6.9,1.83,1.73,6.48,2.63,0.51,8.6,7.8,1.71,121,6.9,Yes
Hyderabad,Uppal,North,14.4596,73.0467,7533,21709,5608,7.3,4.3,234,5.0,3.04,1.01,6.38,3.64,1.28,9.0,4.9,4.36,103,6.7,No
Hyderabad,Kukatpally,South,24.1351,75.793,12735,42304,2702,6.6,4.2,161,4.3,1.06,0.8,2.83,3.47,1.46,8.8,6.5,2.86,219,9.3,Yes
Hyderabad,Gachibowli,North,20.0519,73.3096,5938,22787,2882,6.7,1.8,165,6.8,3.32,0.61,4.22,3.67,1.23,6.2,7.1,5.73,151,6.5,Yes
Hyderabad,Uppal,South,15.3341,76.588,7216,55818,4748,7.5,2.9,258,5.3,2.43,4.2,6.77,4.39,1.19,8.0,7.7,5.86,212,8.2,Yes
Hyderabad,Madhapur,West,27.2572,74.114,5471,36961,2619,6.8,3.4,221,6.9,2.71,2.37,6.74,1.03,0.94,7.6,7.5,1.04,206,8.2,No
Hyderabad,Uppal,Central,16.7184,76.4755,11238,56575,3118,7.5,2.1,214,4.4,5.05,1.88,4.65,5.2,0.42,8.4,7.8,2.09,63,9.2,Yes
Hyderabad,Kukatpally,Central,22.654,79.6679,15168,77813,1965,7.8,1.2,232,3.4,1.4,1.87,2.61,3.43,0.27,6.4,8.7,4.8,169,6.5,Yes
Hyderabad,Madhapur,South,14.6059,74.9659,9791,55644,3642,7.1,4.6,164,4.8,5.54,2.47,6.78,5.13,0.21,8.5,7.9,1.5,125,8.5,Yes
Hyderabad,Hitech City,North,15.2623,78.1773,9339,35752,6199,7.7,2.7,226,3.2,1.09,4.27,2.44,0.69,1.42,7.8,8.0,1.36,209,7.7,No
Hyderabad,Madhapur,East,19.2373,77.5288,5439,87848,5537,6.7,1.1,128,3.5,5.94,0.96,6.14,1.59,1.44,8.0,6.8,0.66,109,7.2,Yes
Hyderabad,Uppal,North,18.0921,79.6673,10879,70046,4934,6.8,2.6,243,3.7,1.02,2.83,1.62,0.25,0.41,8.2,4.6,2.32,168,6.6,No
Hyderabad,Kukatpally,East,26.0297,73.1094,5547,80169,6131,9.0,4.6,255,3.6,3.02,3.6,1.01,4.86,0.49,7.8,8.8,0.58,121,7.3,Yes
Hyderabad,Kukatpally,East,24.8846,73.0112,9778,30226,3860,9.5,3.8,127,4.5,2.79,3.1,5.27,3.37,0.93,8.6,5.4,0.52,182,7.6,Yes
Hyderabad,Madhapur,Central,19.684,78.8895,7044,74594,5836,9.1,1.3,202,5.3,2.27,1.51,5.64,5.43,1.15,6.1,6.0,4.4,77,6.6,No
Hyderabad,Kukatpally,Central,23.5094,75.1495,12735,63361,3714,9.1,1.1,161,5.4,3.42,4.23,3.76,2.36,0.68,7.8,6.9,5.29,221,7.6,Yes
Hyderabad,Hitech City,West,18.4816,75.5805,13407,79488,1988,8.6,1.6,204,4.0,0.83,0.45,4.62,4.15,1.1,8.1,7.4,1.21,151,6.6,Yes
Hyderabad,Madhapur,South,21.0358,79.537,8428,63123,4460,7.3,3.0,154,5.2,5.72,1.23,4.55,0.26,0.9,9.3,7.7,4.29,298,7.4,No
Hyderabad,Kukatpally,North,15.0264,75.0478,15668,38154,4806,8.8,4.9,254,6.6,2.37,4.31,4.55,1.68,1.23,6.9,6.6,0.86,79,8.8,Yes
Hyderabad,Uppal,North,25.1205,75.2534,8450,65235,2945,9.3,2.4,180,4.7,1.19,3.18,1.74,0.58,1.19,8.5,6.3,5.6,93,8.3,Yes
Hyderabad,Uppal,West,18.3269,75.2144,10574,22546,5655,8.1,2.2,164,3.7,3.85,1.21,6.68,5.03,0.27,6.2,8.6,5.23,131,6.1,Yes
Hyderabad,Madhapur,South,18.12,75.0585,8639,34525,3213,7.8,2.8,244,6.7,1.71,0.4,1.82,4.95,1.45,7.5,7.8,3.21,131,6.8,Yes
Hyderabad,Kukatpally,East,23.7553,72.7139,12883,18474,1854,8.2,1.2,121,6.5,3.3,3.66,4.15,0.64,0.95,7.8,9.0,0.57,232,7.5,No
Hyderabad,Uppal,South,16.311,74.8254,13834,73179,4539,8.4,1.1,149,6.9,4.29,3.98,1.39,2.81,0.83,7.5,4.8,4.81,60,8.4,No
Hyderabad,Madhapur,North,28.3196,76.3888,7186,74890,5523,8.0,3.3,239,4.1,3.43,3.65,2.11,2.63,0.41,6.0,6.8,3.04,168,7.3,No
Hyderabad,Madhapur,South,21.6721,79.1647,4572,63187,1716,9.4,3.9,243,5.4,1.83,4.23,6.5,2.54,1.12,9.4,7.2,2.85,235,9.2,Yes
Hyderabad,Madhapur,Central,13.3135,74.298,15569,68559,2024,6.9,3.6,206,4.2,5.25,2.14,3.13,2.5,1.4,9.1,8.0,1.82,180,9.4,Yes
Hyderabad,Kukatpally,South,20.0591,76.9997,8213,43375,3914,8.6,3.4,146,4.3,4.51,4.44,3.31,1.29,0.63,7.0,8.4,1.07,79,8.4,Yes
Hyderabad,Hitech City,South,23.8381,75.8473,11649,43424,2542,6.8,5.2,124,6.7,5.38,1.98,2.27,1.84,0.2,6.6,8.8,2.39,77,8.7,Yes
Hyderabad,Madhapur,South,23.7983,73.1773,11922,89158,2326,7.9,2.7,212,4.6,3.95,2.84,3.94,0.83,0.75,8.5,7.5,4.67,245,6.5,Yes
Hyderabad,Madhapur,North,25.4095,76.4191,14242,55183,5523,8.4,1.3,228,4.5,1.29,3.12,1.59,1.92,1.03,7.4,8.8,3.94,188,6.9,No
Hyderabad,Kukatpally,East,21.4075,74.3558,9518,65852,3537,8.0,1.0,159,3.8,2.62,4.08,4.74,0.43,0.21,7.9,7.0,4.48,170,6.1,No
Hyderabad,Uppal,South,19.1985,74.7199,15413,72701,5689,8.3,5.4,257,6.6,5.95,2.98,3.95,4.4,1.17,8.0,8.1,1.53,197,9.1,Yes
Hyderabad,Kukatpally,Central,15.2274,73.2746,5227,21179,5549,8.3,2.1,224,3.2,4.52,1.69,5.42,4.46,0.92,6.3,6.3,1.19,146,9.1,Yes
Hyderabad,Kukatpally,South,26.4423,78.8527,11354,51508,4376,7.6,1.5,141,5.5,2.72,0.88,5.7,4.38,0.8,9.3,8.9,0.54,165,8.8,Yes
Hyderabad,Gachibowli,South,16.8492,78.3776,7376,29263,5616,8.0,3.0,173,3.3,3.0,0.4,5.61,2.38,1.01,7.6,8.2,3.8,146,9.0,No
Hyderabad,Kukatpally,North,23.0664,75.9571,10773,78308,5123,8.4,2.1,239,4.1,5.99,1.22,1.69,1.47,0.43,6.8,6.8,4.4,93,7.5,No
Hyderabad,Madhapur,East,25.9776,76.5437,14946,74030,3866,8.1,4.3,154,4.5,2.84,3.96,4.15,1.28,1.01,8.7,6.0,1.52,86,7.8,Yes
Hyderabad,Gachibowli,South,20.4183,73.9601,10925,45477,5709,7.1,5.0,251,5.1,2.33,1.4,2.9,1.08,1.31,6.5,4.8,4.3,127,6.9,Yes
Hyderabad,Hitech City,West,19.8251,76.363,5159,61105,4904,9.4,3.8,208,4.3,0.98,3.19,2.44,0.33,0.55,6.4,6.6,3.93,94,8.4,Yes
Hyderabad,Kukatpally,East,22.6833,76.577,5210,49358,3730,6.9,1.8,191,6.8,1.96,4.37,3.57,1.67,0.15,6.3,7.8,0.69,239,8.2,Yes
Hyderabad,Kukatpally,Central,17.3753,79.6803,13066,58394,1597,7.5,4.3,142,4.6,4.25,2.8,4.14,4.13,1.39,8.1,7.0,5.4,269,9.1,Yes
Hyderabad,Uppal,East,22.2463,74.0055,6189,71219,1504,6.9,2.9,208,5.8,3.28,1.49,1.47,1.39,1.18,7.7,7.4,5.46,232,6.2,Yes
Hyderabad,Madhapur,South,26.0859,79.995,14598,30287,4706,8.9,3.3,145,4.3,2.33,1.67,3.85,2.93,0.9,9.3,5.9,1.54,119,9.2,Yes
Hyderabad,Hitech City,West,15.3338,75.4091,8069,40623,3125,9.1,5.0,215,5.9,5.63,2.81,6.0,4.67,0.23,8.0,8.0,1.98,195,8.4,Yes
Hyderabad,Uppal,North,18.2369,74.4845,11144,19242,6065,8.9,3.3,200,7.2,4.68,4.16,3.11,0.79,1.12,7.6,5.7,2.13,106,8.8,No
Hyderabad,Madhapur,North,14.3484,75.369,11593,50508,1583,7.2,4.9,204,3.9,0.8,4.23,3.25,0.22,0.72,7.0,8.5,5.72,251,9.2,Yes
Hyderabad,Kukatpally,East,19.0333,78.4842,5649,50463,3755,9.2,5.1,151,6.8,5.75,2.83,6.4,4.46,0.64,8.3,5.9,5.3,136,6.3,No
Hyderabad,Kukatpally,North,14.3805,80.2489,13482,44111,6354,6.9,2.7,258,5.1,1.5,0.74,3.41,3.74,1.36,6.8,6.2,5.15,170,6.6,Yes
Hyderabad,Hitech City,East,13.555,75.3292,9767,50683,2552,6.9,1.9,204,7.1,4.18,1.41,3.96,4.84,1.33,8.1,7.2,5.58,103,9.2,Yes
Hyderabad,Uppal,East,25.9289,79.8026,7298,68346,4875,7.1,5.1,251,4.4,1.28,4.23,4.11,3.35,0.48,9.4,8.4,0.7,173,7.0,Yes
Hyderabad,Gachibowli,North,28.3518,73.9949,10010,33814,3897,7.7,1.9,137,5.9,0.6,4.43,3.28,2.53,0.86,6.9,5.1,1.68,66,7.7,Yes
Hyderabad,Madhapur,West,21.9809,80.0277,12662,60856,4183,6.5,4.1,245,5.3,4.26,1.79,5.21,2.06,0.42,8.8,8.2,4.68,92,8.9,No
Hyderabad,Kukatpally,North,16.1498,76.0811,15201,45888,6247,9.2,1.4,239,3.7,2.11,2.27,3.22,2.69,0.71,6.5,7.8,1.16,91,8.6,Yes
Hyderabad,Hitech City,East,27.2177,74.8572,12127,29082,1769,9.3,3.1,252,6.4,1.0,3.85,2.97,2.79,0.32,9.3,5.1,1.14,285,9.1,Yes
Hyderabad,Hitech City,East,24.3205,75.0301,15934,59688,2445,8.1,4.9,212,7.4,1.76,1.91,6.46,2.47,0.24,7.6,8.3,2.68,113,8.7,Yes
Hyderabad,Hitech City,North,23.1099,79.7113,8982,48772,2859,7.8,4.8,127,4.6,2.71,0.46,5.75,5.09,0.28,7.1,5.1,1.79,288,9.3,Yes
Hyderabad,Hitech City,East,12.8762,78.0759,7561,36027,3983,7.2,4.4,227,5.9,2.77,4.0,6.05,1.3,0.66,7.0,6.2,3.35,122,7.4,Yes
Hyderabad,Gachibowli,South,15.9864,76.9352,7902,67625,4951,8.7,2.1,250,6.0,3.67,3.25,3.3,1.28,1.41,9.4,8.6,5.09,253,9.5,No
Hyderabad,Kukatpally,Central,26.1448,79.8122,7183,84863,6286,7.7,2.4,149,5.9,2.66,2.41,1.4,0.87,0.38,9.0,5.9,2.66,146,6.2,Yes
Hyderabad,Uppal,West,23.0756,74.8607,8529,37415,1752,7.7,2.7,126,4.7,5.09,1.05,3.18,3.43,0.18,6.1,8.1,5.64,251,7.1,No
Hyderabad,Uppal,East,22.4063,73.2835,4737,34423,4819,7.9,3.9,158,4.2,5.81,1.86,5.23,4.52,0.72,9.4,6.5,1.8,145,8.4,Yes
Hyderabad,Kukatpally,East,18.6584,77.5139,12421,20933,6442,6.6,4.1,134,3.5,4.93,1.03,4.06,4.85,1.4,8.1,7.0,2.35,293,8.1,Yes
Hyderabad,Uppal,West,27.8298,74.916,8342,38890,1855,7.1,4.2,185,4.7,0.85,4.32,6.95,1.24,1.11,6.0,5.3,5.37,251,7.0,Yes
Hyderabad,Uppal,North,17.198,77.2857,5925,48938,4637,6.5,4.2,216,4.7,3.87,0.89,4.71,4.73,0.99,8.5,6.2,4.44,179,7.4,No
Hyderabad,Madhapur,South,22.1608,74.1687,12657,69651,4253,6.7,1.6,184,3.6,4.62,0.84,3.76,3.1,0.84,7.2,5.7,4.85,234,9.4,No
Hyderabad,Gachibowli,South,15.5871,78.057,5644,33865,5310,8.2,3.0,249,5.6,1.97,0.33,5.99,1.57,0.56,6.9,7.5,1.19,196,7.4,No
Hyderabad,Uppal,Central,21.3682,74.7302,9784,80977,2249,8.8,4.9,236,4.0,1.82,0.89,4.1,3.95,0.36,8.7,8.6,4.66,201,6.6,Yes
Hyderabad,Uppal,East,19.9784,77.7571,15027,43076,4005,7.7,1.7,129,6.9,4.89,0.56,6.59,5.26,0.97,6.7,7.6,2.39,60,8.7,Yes
Hyderabad,Uppal,West,25.2958,76.6547,7514,84986,2506,6.9,2.4,207,3.4,2.12,1.39,2.14,5.38,1.24,8.3,6.2,2.85,95,8.2,Yes
Hyderabad,Madhapur,East,14.2875,79.6962,9542,34094,1941,9.2,3.2,143,3.3,5.88,4.14,4.8,3.55,1.31,9.3,8.5,0.79,68,6.7,Yes
Hyderabad,Hitech City,West,23.8343,79.5723,7449,66138,2195,6.9,5.4,122,6.8,0.73,2.92,5.35,1.38,0.23,8.6,5.7,4.96,141,6.5,No
Hyderabad,Gachibowli,East,26.7289,72.9991,10037,59271,2570,9.2,4.0,200,7.2,2.39,1.47,1.61,3.49,0.36,7.4,7.5,2.7,229,8.6,Yes
Hyderabad,Gachibowli,West,17.282,76.4058,12414,80221,2375,6.9,2.6,247,3.7,5.23,3.56,5.41,5.21,1.2,8.3,6.7,5.8,239,9.5,Yes
Hyderabad,Uppal,Central,24.1013,76.9042,13575,22029,3214,7.7,2.9,129,5.8,3.63,2.32,3.74,1.12,0.66,6.7,6.2,4.96,285,6.4,No
Hyderabad,Madhapur,East,24.6647,79.3973,9336,29292,2981,8.3,5.0,216,4.7,3.98,4.06,5.83,1.15,1.41,8.8,5.5,2.86,136,6.9,Yes
Hyderabad,Kukatpally,West,27.5547,79.8765,8548,84352,2758,8.2,1.3,255,4.9,1.15,0.4,4.51,3.98,1.28,8.2,9.0,1.69,266,8.6,Yes
Hyderabad,Gachibowli,North,24.9089,75.2527,7282,27617,3668,7.4,4.9,187,7.1,5.9,2.24,1.3,1.89,0.69,6.2,5.7,3.15,125,6.4,No
Hyderabad,Kukatpally,Central,14.5339,73.7689,15376,30351,4606,8.1,4.5,224,7.0,5.52,1.16,6.97,3.7,1.44,7.7,4.8,1.98,241,9.1,Yes
Hyderabad,Hitech City,East,13.1059,80.208,5597,61025,2263,8.7,4.8,254,3.4,4.7,0.7,1.98,0.53,0.2,6.8,6.8,0.78,151,6.1,Yes
Hyderabad,Kukatpally,South,18.5464,79.0456,11905,46777,5487,7.8,5.2,207,3.1,3.24,3.14,1.43,0.53,1.26,8.6,6.4,5.37,267,7.4,No
Hyderabad,Madhapur,West,21.8247,74.5021,15617,68667,5828,7.6,3.9,253,7.2,5.71,2.9,5.16,1.2,1.19,6.7,8.2,5.43,282,7.1,No
Hyderabad,Hitech City,Central,25.6443,76.8549,11356,25031,2710,7.1,1.9,139,6.1,4.19,1.06,4.69,1.38,1.03,8.0,5.6,2.49,277,6.3,Yes
Hyderabad,Hitech City,East,15.6487,74.2152,14777,70483,3670,9.0,2.0,223,7.0,4.67,0.87,3.2,5.35,1.46,6.9,6.7,4.84,191,6.6,No
Hyderabad,Kukatpally,West,19.7599,77.84,8818,82006,3285,7.1,4.7,128,4.7,0.63,3.91,1.86,4.9,1.37,7.1,6.9,5.75,156,7.9,Yes
Hyderabad,Madhapur,Central,19.1282,73.0283,14057,23940,5292,8.8,3.3,221,3.2,0.67,3.78,6.34,1.4,0.11,9.2,7.9,5.54,81,6.4,Yes
Hyderabad,Gachibowli,East,28.4187,78.0084,14082,27709,4736,9.2,4.3,252,6.2,1.47,4.44,1.6,5.09,0.97,8.5,8.3,2.64,162,7.1,Yes
Hyderabad,Gachibowli,North,22.1684,78.1111,8414,48583,2292,8.0,4.4,138,5.2,3.25,4.21,2.64,0.26,1.5,6.9,7.0,4.39,72,6.3,No
Hyderabad,Madhapur,West,13.5111,78.9244,11143,80869,3890,6.8,2.2,156,3.7,2.24,1.33,6.31,0.26,0.57,6.9,4.6,3.86,98,8.7,Yes
Hyderabad,Hitech City,West,17.9302,75.1848,10896,80014,5183,9.3,2.1,153,4.1,2.05,3.23,4.46,2.71,0.13,7.5,5.8,1.96,289,8.4,Yes
Hyderabad,Hitech City,East,14.1544,75.8987,11067,82685,3559,7.7,5.5,248,7.0,1.42,0.74,4.66,4.48,0.15,8.6,9.0,3.05,228,7.3,No
Hyderabad,Uppal,East,23.2765,76.7525,5762,43763,2075,6.8,5.4,171,3.3,4.04,1.11,2.04,2.77,0.34,9.3,6.7,2.88,95,6.6,No
Hyderabad,Hitech City,South,28.3109,76.6926,5155,25111,3518,6.7,1.3,219,6.9,0.92,4.44,4.21,4.45,0.73,8.5,6.5,1.88,279,7.5,Yes
Hyderabad,Gachibowli,East,23.4005,79.091,10237,57007,4136,9.0,1.7,244,6.0,0.65,2.07,3.08,3.91,0.7,7.9,8.9,3.77,196,9.3,No
Hyderabad,Kukatpally,East,24.4448,79.1466,9115,19357,2543,9.0,2.3,170,6.0,5.85,1.82,2.25,3.1,0.65,9.1,6.5,2.77,91,6.3,Yes
Hyderabad,Gachibowli,South,23.9905,79.4027,5304,33057,3260,8.2,4.5,174,3.8,1.16,4.2,3.84,3.15,1.07,8.5,8.3,3.25,296,6.0,No
Hyderabad,Kukatpally,Central,27.2086,77.0892,11572,25497,2636,9.1,3.5,155,6.4,2.19,2.17,5.38,1.31,0.85,8.6,8.1,2.44,252,8.5,Yes
Hyderabad,Gachibowli,Central,21.3459,80.1377,4567,65214,3430,8.6,4.0,169,6.2,3.17,1.18,3.96,4.19,0.36,7.8,8.0,5.01,130,7.2,No
Hyderabad,Kukatpally,West,16.5738,76.8837,8546,85349,5559,7.1,4.5,149,7.4,1.62,4.07,6.07,4.44,1.25,6.2,8.7,4.55,294,6.5,Yes
Hyderabad,Kukatpally,Central,17.2597,80.0376,8787,80194,3475,7.1,3.3,243,4.0,2.44,0.93,4.54,3.83,1.3,6.3,8.9,4.15,144,7.0,Yes
Hyderabad,Uppal,West,18.862,79.2984,14675,32634,4542,8.3,3.3,157,7.0,0.87,3.77,3.73,4.89,1.16,6.7,6.5,3.41,197,7.0,Yes
Hyderabad,Uppal,North,27.5195,77.0351,6635,20615,4184,9.5,5.4,130,7.2,1.3,1.86,2.38,1.13,1.35,9.2,7.2,1.23,248,7.8,Yes
Hyderabad,Hitech City,North,18.1459,77.7761,9375,25838,3675,7.6,2.3,166,4.8,1.16,1.58,3.45,5.03,0.15,8.7,6.2,5.55,221,7.3,Yes
Hyderabad,Gachibowli,North,26.5368,79.6207,12071,61990,6174,8.4,1.7,137,6.9,4.91,0.34,4.69,1.75,0.89,6.3,5.3,3.2,159,6.7,No
Hyderabad,Hitech City,East,26.7962,79.4377,6720,63931,5490,8.7,2.1,165,6.6,3.86,1.1,3.32,2.17,1.2,6.0,8.2,2.8,177,6.6,No
